Employee_ID,Job_Title,Industry,Country,Education_Level,Years_Experience,AI_Replacement_Risk,Future_Demand_Score,Remote_Work_Possibility,Average_Salary_USD,Automation_Level,Job_Growth_2030,Work_Hours_Per_Week,Company_Size,AI_Tool_Usage,Performance_Score,Upskilling_Needed,Job_Satisfaction,Hiring_Trend_2026
AIJ-100180,Cloud Architect,Energy,UAE,PhD,3,0.64,0.22,Hybrid,210813,Medium,20,52,Startup,Low,4.09,Yes,2.2,Growing
AIJ-100181,Teacher,Healthcare,India,High School,25,0.43,0.91,Yes,164108,Medium,2,49,Startup,Moderate,4.49,Yes,2.43,Stable
AIJ-100182,Data Scientist,Technology,Canada,High School,18,0.67,0.58,Hybrid,91474,Medium,-1,60,Startup,High,2.23,Yes,4.62,Growing
AIJ-100183,Robotics Engineer,Manufacturing,Pakistan,PhD,23,0.1,0.84,Yes,40340,Low,44,54,Startup,Low,4.56,Yes,2.31,Stable
AIJ-100184,Prompt Engineer,Transportation,Australia,Bachelor,3,0.41,0.96,Yes,101259,High,36,31,Startup,Low,3.25,No,4.21,Growing
AIJ-100185,IoT Specialist,Transportation,Canada,PhD,14,0.84,0.77,Yes,64250,Low,6,50,Medium,Low,4.11,Yes,4.91,Growing
AIJ-100186,Prompt Engineer,Finance,Singapore,High School,0,0.7,0.58,Hybrid,203987,Low,22,57,Medium,Moderate,4.61,Yes,4.01,Stable
AIJ-100187,Digital Marketer,Healthcare,UAE,PhD,25,0.25,0.71,Hybrid,135716,Medium,-5,57,Medium,Moderate,2.95,No,3.98,Declining
AIJ-100188,Teacher,Government,India,Bachelor,20,0.55,0.2,Hybrid,53827,Medium,11,41,Startup,Low,4.53,No,3.24,Growing
AIJ-100189,Robotics Engineer,Media,Singapore,Master,22,0.25,0.47,Yes,196110,Low,0,45,Startup,High,4.23,No,1.43,Growing
AIJ-100190,Healthcare Analyst,Healthcare,Australia,High School,20,0.46,0.82,Hybrid,217901,High,-3,54,Medium,Moderate,3.98,Yes,4.86,Declining
AIJ-100191,HR Specialist,Finance,UK,High School,12,0.88,0.82,Hybrid,76452,High,28,58,Medium,High,4.64,No,4.92,Growing
AIJ-100192,Teacher,Media,India,Master,22,0.46,0.31,Hybrid,138198,High,30,36,Startup,Low,3.87,No,3.75,Growing
AIJ-100193,HR Specialist,Government,Australia,Master,13,0.15,0.48,Yes,155926,High,-4,30,Medium,Low,2.16,Yes,1.8,Declining
AIJ-100194,Financial Analyst,Transportation,Canada,Bachelor,23,0.32,0.8,Hybrid,38468,High,14,37,Enterprise,High,2.86,Yes,4.71,Stable
AIJ-100195,Digital Marketer,Manufacturing,Japan,Bachelor,24,0.61,0.82,Hybrid,146146,Low,8,44,Startup,High,2.22,Yes,3.94,Declining
AIJ-100196,Healthcare Analyst,Transportation,UK,High School,4,0.19,0.87,No,31479,High,-7,54,Enterprise,High,4.53,No,2.96,Growing
AIJ-100197,Data Engineer,Media,Australia,High School,11,0.11,0.6,Yes,139033,Low,32,40,Medium,Moderate,2.88,No,4.99,Growing
AIJ-100198,Digital Marketer,Technology,Pakistan,PhD,25,0.27,0.71,Yes,192825,Medium,6,47,Enterprise,Moderate,2.07,No,3.06,Growing
AIJ-100199,Machine Learning Engineer,Media,Singapore,High School,20,0.34,0.27,Yes,55154,Low,32,50,Startup,High,3.27,Yes,1.82,Growing
AIJ-100200,UX Designer,Media,Canada,Bachelor,8,0.08,0.26,No,76659,Medium,18,50,Medium,Moderate,2.95,No,3.69,Growing
AIJ-100201,Robotics Engineer,Government,Canada,Master,24,0.37,0.6,No,105978,Medium,15,56,Enterprise,Low,3.42,Yes,1.55,Stable
AIJ-100202,Data Scientist,Government,Japan,PhD,17,0.84,0.31,Hybrid,40950,Low,9,36,Enterprise,High,4.71,No,1.85,Growing
AIJ-100203,HR Specialist,Technology,Singapore,PhD,20,0.8,0.35,Hybrid,77541,Low,8,51,Startup,Moderate,2.29,No,4.81,Stable
AIJ-100204,Blockchain Developer,Manufacturing,Japan,Master,22,0.11,0.35,Hybrid,157365,Low,26,48,Medium,Moderate,4.88,Yes,1.02,Declining
AIJ-100205,Blockchain Developer,Transportation,Pakistan,Master,15,0.66,0.46,Hybrid,155817,Low,1,50,Enterprise,Low,4.53,Yes,4.57,Declining
AIJ-100206,Prompt Engineer,Government,Germany,High School,17,0.62,0.84,No,181755,High,24,45,Enterprise,Low,3.1,Yes,4.57,Growing
AIJ-100207,Machine Learning Engineer,Media,UK,PhD,5,0.5,0.72,Yes,190965,High,26,51,Startup,High,4.2,No,1.16,Stable
AIJ-100208,Prompt Engineer,Transportation,UAE,High School,1,0.09,0.36,Hybrid,124699,Medium,-4,52,Enterprise,High,4.49,No,3.31,Growing
AIJ-100209,UX Designer,Energy,Germany,PhD,11,0.64,0.86,No,165440,Medium,40,45,Enterprise,Low,3.51,Yes,2.76,Declining
AIJ-100210,Cloud Architect,Education,Australia,Master,23,0.19,0.32,Yes,187816,Medium,33,45,Medium,Low,3.77,No,1.09,Declining
AIJ-100211,Machine Learning Engineer,Media,Australia,High School,23,0.57,0.24,Hybrid,97701,High,42,39,Startup,Low,3.35,No,4.47,Declining
AIJ-100212,Healthcare Analyst,Transportation,Japan,High School,7,0.64,0.41,No,219841,Medium,-2,33,Startup,Low,3.57,No,4.31,Growing
AIJ-100213,Cybersecurity Analyst,Transportation,UK,High School,24,0.84,0.62,Hybrid,60806,High,17,46,Medium,Moderate,4.62,No,1.92,Stable
AIJ-100214,Robotics Engineer,Government,Singapore,PhD,8,0.74,0.92,Yes,51972,Low,35,53,Startup,High,3.57,Yes,2.5,Declining
AIJ-100215,DevOps Engineer,Government,Pakistan,Master,21,0.64,0.4,No,170536,Low,16,47,Enterprise,Moderate,2.54,No,2.02,Stable
AIJ-100216,Cloud Architect,Education,Singapore,PhD,25,0.45,0.75,No,72413,High,29,52,Enterprise,High,2.16,No,4.86,Declining
AIJ-100217,Cybersecurity Analyst,Government,USA,PhD,12,0.13,0.41,Hybrid,127212,High,23,39,Enterprise,High,2.17,Yes,3.56,Stable
AIJ-100218,Product Manager,Education,Japan,Bachelor,21,0.23,0.82,Yes,163837,Medium,5,50,Startup,Low,2.26,No,4.12,Stable
AIJ-100219,HR Specialist,Manufacturing,Pakistan,Master,7,0.88,0.63,Hybrid,176568,Low,19,59,Medium,High,2.01,Yes,2.63,Declining
AIJ-100220,Data Engineer,Government,India,PhD,12,0.9,0.83,Hybrid,97552,Medium,39,37,Medium,Moderate,4.04,Yes,2.93,Stable
AIJ-100221,Product Manager,Media,USA,Master,7,0.77,0.53,No,122562,Low,15,51,Enterprise,Moderate,2.23,Yes,2.91,Stable
AIJ-100222,UX Designer,Education,Germany,Bachelor,7,0.71,0.39,Hybrid,93453,Medium,-1,54,Startup,Low,4.76,No,3.46,Growing
AIJ-100223,UX Designer,Transportation,UK,Master,12,0.49,0.98,Yes,180606,High,-2,31,Enterprise,Moderate,3.43,Yes,3.01,Stable
AIJ-100224,Prompt Engineer,Government,Canada,Master,11,0.67,0.21,Hybrid,85247,Medium,1,47,Medium,Low,2.81,No,2.46,Stable
AIJ-100225,HR Specialist,Education,Canada,Master,25,0.3,0.34,Yes,64377,High,17,57,Medium,Low,2.44,Yes,2.89,Declining
AIJ-100226,Healthcare Analyst,Transportation,India,Master,17,0.81,0.61,Hybrid,218890,Low,15,33,Enterprise,Low,2.18,No,2.91,Growing
AIJ-100227,Financial Analyst,Technology,Australia,High School,11,0.37,0.64,Hybrid,97558,High,2,48,Enterprise,High,3.95,Yes,4.92,Stable
AIJ-100228,Robotics Engineer,Transportation,UK,Bachelor,20,0.45,0.26,No,190868,Medium,30,49,Enterprise,Moderate,4.55,Yes,1.32,Stable
AIJ-100229,Blockchain Developer,Manufacturing,Japan,PhD,13,0.29,0.71,Yes,101106,Low,44,30,Startup,High,2.7,No,4.76,Growing
AIJ-100230,Data Engineer,Technology,USA,PhD,16,0.14,0.25,Yes,154042,Low,6,49,Startup,Low,3.96,No,2.24,Declining
AIJ-100231,Healthcare Analyst,Transportation,UAE,Master,17,0.2,0.23,No,123543,Low,34,47,Startup,High,3.79,No,3.09,Growing
AIJ-100232,Software Developer,Retail,USA,High School,16,0.45,0.49,Yes,98106,Medium,8,45,Enterprise,Low,4.06,No,4.79,Stable
AIJ-100233,DevOps Engineer,Media,Australia,PhD,7,0.77,0.63,Yes,79432,High,37,50,Medium,Moderate,2.66,Yes,2.69,Declining
AIJ-100234,Blockchain Developer,Government,UAE,Master,22,0.11,0.31,Hybrid,58929,Medium,2,40,Startup,Low,2.15,Yes,1.74,Declining
AIJ-100235,Business Analyst,Manufacturing,Australia,Master,25,0.26,0.32,No,159388,Medium,19,52,Startup,Moderate,2.24,Yes,1.22,Stable
AIJ-100236,Data Scientist,Healthcare,Germany,PhD,24,0.22,0.86,No,130028,Low,37,31,Startup,Moderate,4.21,Yes,3.08,Declining
AIJ-100237,Cloud Architect,Retail,UAE,Master,6,0.09,0.94,No,166557,Low,45,51,Startup,Low,2.71,No,2.3,Declining
AIJ-100238,Teacher,Finance,Pakistan,High School,7,0.57,0.75,Yes,210461,Medium,-5,51,Enterprise,Moderate,4.79,Yes,1.24,Growing
AIJ-100239,Financial Analyst,Transportation,Germany,High School,22,0.26,0.98,No,198990,Medium,36,34,Medium,Low,3.46,No,3.24,Growing
AIJ-100240,Machine Learning Engineer,Healthcare,Singapore,Bachelor,14,0.3,0.86,No,175364,Medium,24,41,Medium,Low,4.33,No,3.93,Declining
AIJ-100241,IoT Specialist,Media,UK,Master,10,0.79,0.35,No,209103,High,10,33,Startup,High,3.98,Yes,4.34,Declining
AIJ-100242,Prompt Engineer,Transportation,Singapore,Master,1,0.22,0.23,No,198231,Low,28,52,Startup,Low,4.79,Yes,3.62,Declining
AIJ-100243,Product Manager,Technology,Canada,Master,2,0.69,0.85,Yes,99681,High,-4,33,Enterprise,Low,3.59,Yes,1.77,Growing
AIJ-100244,DevOps Engineer,Healthcare,UK,Bachelor,17,0.62,0.48,No,150250,High,11,51,Startup,High,5,No,4.73,Stable
AIJ-100245,Business Analyst,Energy,Singapore,Master,11,0.34,0.39,No,173032,Medium,15,30,Enterprise,Low,4.95,Yes,3.07,Stable
AIJ-100246,UX Designer,Media,Singapore,Bachelor,3,0.82,0.22,Yes,210805,Medium,12,34,Startup,Moderate,3.1,Yes,1.93,Stable
AIJ-100247,IoT Specialist,Government,Canada,Master,1,0.7,0.83,Hybrid,75325,High,14,32,Startup,Moderate,3.04,No,2.67,Declining
AIJ-100248,Software Developer,Manufacturing,Singapore,Bachelor,4,0.52,0.45,Yes,178088,High,36,42,Medium,High,3.73,Yes,1.89,Stable
AIJ-100249,Cybersecurity Analyst,Energy,Singapore,PhD,24,0.72,0.63,Hybrid,98827,Low,38,34,Medium,High,2.59,No,3.61,Declining
AIJ-100250,Cybersecurity Analyst,Healthcare,Australia,PhD,11,0.44,0.74,No,180999,Low,10,41,Enterprise,High,2.07,No,1.68,Stable
AIJ-100251,Cloud Architect,Technology,Germany,Bachelor,9,0.23,0.5,Yes,52495,Medium,34,55,Startup,Moderate,3.35,Yes,2.33,Growing
AIJ-100252,Data Scientist,Energy,Japan,High School,8,0.48,0.78,Yes,67053,Low,8,36,Enterprise,High,2.81,No,3.62,Declining
AIJ-100253,Prompt Engineer,Education,Australia,High School,10,0.83,0.22,No,200239,High,24,32,Startup,Low,3.5,No,3.24,Growing
AIJ-100254,Data Scientist,Manufacturing,Pakistan,Master,20,0.35,0.51,No,71157,Low,22,38,Startup,High,2.77,No,4.56,Declining
AIJ-100255,Product Manager,Government,Germany,PhD,7,0.64,0.27,Hybrid,130193,Low,17,39,Enterprise,Moderate,3.35,Yes,1.83,Declining
AIJ-100256,HR Specialist,Finance,Pakistan,High School,17,0.95,0.97,Hybrid,68050,High,-3,35,Medium,Low,4.18,No,4.52,Stable
AIJ-100257,Teacher,Retail,Japan,Bachelor,19,0.15,0.35,Yes,190427,Low,33,30,Medium,Low,4.06,No,1.54,Growing
AIJ-100258,Data Scientist,Retail,Australia,Bachelor,23,0.2,0.38,Hybrid,137109,Low,38,36,Startup,Low,4.78,No,4.47,Stable
AIJ-100259,Healthcare Analyst,Energy,Japan,High School,16,0.09,0.78,Yes,129712,Medium,19,56,Startup,Low,3.56,No,4.94,Declining
AIJ-100260,Blockchain Developer,Finance,Australia,Master,19,0.85,0.81,Yes,104950,High,23,58,Startup,Moderate,4.49,No,1.36,Growing
AIJ-100261,Blockchain Developer,Government,Germany,PhD,2,0.42,0.56,No,76891,Medium,34,50,Enterprise,Low,4.16,Yes,1.36,Growing
AIJ-100262,Prompt Engineer,Technology,UK,Master,18,0.6,0.33,Hybrid,174269,Low,0,57,Startup,Low,4.31,Yes,2.68,Stable
AIJ-100263,Blockchain Developer,Transportation,UAE,High School,19,0.05,0.8,No,33200,Low,3,48,Enterprise,Moderate,3.36,No,1.32,Growing
AIJ-100264,Financial Analyst,Technology,UK,High School,21,0.09,0.32,Hybrid,201252,High,9,40,Startup,Low,2.33,Yes,1.65,Stable
AIJ-100265,Cybersecurity Analyst,Energy,Singapore,High School,9,0.74,0.46,No,129336,Low,-3,52,Medium,Moderate,3.58,Yes,3.78,Growing
AIJ-100266,Robotics Engineer,Energy,Japan,Master,8,0.49,0.74,Hybrid,215284,High,29,41,Startup,High,3.69,No,2.97,Declining
AIJ-100267,Business Analyst,Government,Australia,PhD,1,0.07,0.69,No,60913,Medium,25,55,Enterprise,Low,2.03,Yes,3.76,Stable
AIJ-100268,Healthcare Analyst,Energy,Japan,High School,5,0.74,0.29,Yes,117368,Medium,43,40,Enterprise,Moderate,4.75,Yes,3.58,Stable
AIJ-100269,Product Manager,Retail,Japan,Master,17,0.78,0.93,Hybrid,44685,Low,3,48,Enterprise,Moderate,4.4,No,1.26,Declining
AIJ-100270,Machine Learning Engineer,Government,Canada,Master,22,0.81,0.65,No,132122,High,-8,38,Medium,Low,3.49,Yes,2.49,Stable
AIJ-100271,Cybersecurity Analyst,Transportation,Singapore,High School,25,0.39,0.23,No,82978,High,-1,36,Medium,Moderate,4.2,No,4.1,Declining
AIJ-100272,Product Manager,Healthcare,USA,Master,1,0.7,0.56,Hybrid,217086,High,45,32,Medium,Moderate,4.67,Yes,3.08,Growing
AIJ-100273,Blockchain Developer,Healthcare,India,Bachelor,5,0.22,0.42,No,113663,Low,-10,60,Enterprise,High,3.54,Yes,3.17,Growing
AIJ-100274,Data Engineer,Transportation,USA,Bachelor,0,0.2,0.45,No,118798,High,-7,33,Medium,Low,2.26,No,1.72,Growing
AIJ-100275,Blockchain Developer,Government,UK,High School,25,0.73,0.84,Hybrid,50590,Medium,-4,44,Medium,High,3.93,No,2.88,Declining
AIJ-100276,Blockchain Developer,Transportation,USA,High School,15,0.68,0.73,Yes,115134,Medium,20,44,Startup,Moderate,4.3,Yes,3.03,Stable
AIJ-100277,Digital Marketer,Government,Germany,Bachelor,15,0.53,0.52,No,138381,Low,11,36,Enterprise,High,3.29,No,3.27,Stable
AIJ-100278,Cloud Architect,Transportation,UK,Master,12,0.58,0.57,Yes,175512,High,-4,51,Enterprise,Moderate,2.98,Yes,1.36,Declining
AIJ-100279,Blockchain Developer,Education,Germany,Master,9,0.53,0.51,Hybrid,181501,High,9,59,Medium,High,4.95,No,4.96,Growing
AIJ-100280,AI Engineer,Technology,Singapore,Master,3,0.82,0.25,No,173886,Low,5,43,Enterprise,High,3.18,No,3.85,Stable
AIJ-100281,DevOps Engineer,Finance,India,Bachelor,4,0.55,0.87,Yes,124447,Low,31,30,Startup,High,4.65,No,4.9,Declining
AIJ-100282,Teacher,Finance,UAE,PhD,17,0.85,0.75,No,141595,Medium,12,37,Startup,Moderate,3.81,No,4.39,Declining
AIJ-100283,IoT Specialist,Healthcare,UK,Master,14,0.48,0.49,Hybrid,182113,Low,23,58,Enterprise,Low,2.74,Yes,3.74,Growing
AIJ-100284,DevOps Engineer,Manufacturing,India,Master,5,0.51,0.57,Yes,116904,High,28,53,Medium,High,4.36,No,1.25,Stable
AIJ-100285,UX Designer,Retail,UK,Master,8,0.49,0.3,No,50148,Low,37,33,Enterprise,Low,4.73,Yes,3.64,Stable
AIJ-100286,Cybersecurity Analyst,Finance,Japan,Bachelor,15,0.77,0.88,No,119875,Medium,5,51,Medium,High,3.91,Yes,3.31,Stable
AIJ-100287,IoT Specialist,Media,Germany,PhD,21,0.2,0.52,Hybrid,109001,Medium,20,38,Startup,High,4.61,Yes,2.16,Stable
AIJ-100288,UX Designer,Manufacturing,India,Master,25,0.37,0.87,Yes,190035,Medium,31,48,Medium,Moderate,4.32,Yes,3.94,Growing
AIJ-100289,Data Scientist,Energy,Canada,High School,21,0.54,0.73,No,47813,Medium,4,53,Medium,Moderate,2.58,Yes,3.48,Declining
AIJ-100290,HR Specialist,Finance,Canada,Bachelor,8,0.59,0.5,No,199844,Medium,32,59,Startup,High,3.36,No,4.08,Growing
AIJ-100291,UX Designer,Retail,UK,PhD,2,0.11,0.51,No,45744,Low,29,42,Startup,High,3.48,Yes,3.16,Stable
AIJ-100292,Blockchain Developer,Technology,UAE,Bachelor,20,0.08,0.26,Hybrid,95692,Low,-8,51,Medium,Moderate,2.45,No,4.62,Growing
AIJ-100293,Data Engineer,Education,USA,PhD,22,0.44,0.87,No,48376,Low,26,47,Medium,Moderate,4.05,No,1.22,Growing
AIJ-100294,Business Analyst,Finance,Singapore,High School,12,0.81,0.8,Hybrid,106010,Low,9,52,Medium,Low,3.89,No,2.95,Growing
AIJ-100295,Cybersecurity Analyst,Media,India,PhD,17,0.95,0.39,No,131913,Low,-8,40,Startup,Moderate,4.36,Yes,2.62,Declining
AIJ-100296,IoT Specialist,Government,USA,Bachelor,22,0.71,0.59,Hybrid,34997,Low,-10,35,Enterprise,Low,4.71,Yes,2.82,Declining
AIJ-100297,Business Analyst,Energy,Pakistan,PhD,10,0.59,0.69,Yes,46543,High,26,47,Startup,Moderate,4.51,Yes,4.06,Growing
AIJ-100298,Financial Analyst,Media,UK,PhD,7,0.18,0.53,Hybrid,212529,Low,-2,33,Enterprise,High,3.13,Yes,1.06,Stable
AIJ-100299,Robotics Engineer,Energy,UAE,Bachelor,6,0.88,0.76,Yes,185642,High,7,46,Medium,Moderate,2.72,Yes,3.44,Declining
AIJ-100300,Cloud Architect,Media,Canada,Master,24,0.43,0.64,Hybrid,80306,High,4,44,Enterprise,High,2.62,Yes,1.77,Declining
AIJ-100301,UX Designer,Manufacturing,Japan,PhD,1,0.63,0.43,Yes,143946,High,-7,59,Enterprise,Low,2.47,Yes,2.94,Declining
AIJ-100302,Digital Marketer,Healthcare,Pakistan,Bachelor,3,0.43,0.79,Yes,115376,High,16,57,Startup,Moderate,4.67,Yes,2.88,Stable
AIJ-100303,Financial Analyst,Finance,UAE,Bachelor,20,0.89,0.56,No,131536,Medium,2,40,Startup,Low,4.08,Yes,2.12,Declining
AIJ-100304,Teacher,Finance,Japan,Bachelor,2,0.85,0.68,No,197247,High,21,57,Startup,High,3.42,No,2.12,Growing
AIJ-100305,HR Specialist,Technology,Australia,High School,1,0.85,0.67,No,69051,High,39,46,Startup,Moderate,3.59,No,4.24,Growing
AIJ-100306,DevOps Engineer,Education,UK,Master,9,0.12,0.79,Yes,211707,High,-5,30,Medium,High,2.91,No,4.43,Growing
AIJ-100307,Blockchain Developer,Technology,Canada,PhD,22,0.84,0.52,No,127103,High,-8,39,Medium,Moderate,4.09,Yes,4.15,Declining
AIJ-100308,AI Engineer,Manufacturing,Pakistan,Bachelor,20,0.15,0.49,Hybrid,192302,High,-6,47,Enterprise,Low,2.42,No,1.95,Declining
AIJ-100309,Financial Analyst,Manufacturing,UAE,PhD,16,0.66,0.42,Hybrid,46611,Low,20,52,Enterprise,High,4.48,No,2.81,Stable
AIJ-100310,Cybersecurity Analyst,Healthcare,UK,Master,3,0.12,0.91,Hybrid,105595,Low,21,34,Startup,High,4.86,Yes,2.17,Growing
AIJ-100311,Cybersecurity Analyst,Technology,Germany,Master,13,0.71,0.22,Hybrid,79561,Medium,31,50,Medium,Moderate,3.78,No,2.83,Growing
AIJ-100312,Software Developer,Manufacturing,India,PhD,5,0.49,0.97,Hybrid,42404,Low,35,47,Medium,Low,4.92,Yes,1.65,Declining
AIJ-100313,AI Engineer,Manufacturing,Pakistan,Bachelor,11,0.28,0.35,No,177452,High,0,47,Medium,Low,4.76,No,4.72,Declining
AIJ-100314,Robotics Engineer,Government,UK,PhD,10,0.35,0.76,Hybrid,154232,Low,36,45,Startup,Low,4.03,Yes,2.23,Stable
AIJ-100315,Product Manager,Education,India,Bachelor,0,0.1,0.71,Yes,182943,High,44,44,Enterprise,High,4.87,No,1.78,Stable
AIJ-100316,Financial Analyst,Technology,India,Master,11,0.69,0.54,No,131217,Medium,45,47,Startup,Low,4.18,No,3.97,Stable
AIJ-100317,Business Analyst,Retail,UAE,Master,2,0.8,0.67,Hybrid,67654,Medium,-5,30,Medium,High,4.74,No,1.7,Stable
AIJ-100318,HR Specialist,Retail,UAE,PhD,7,0.55,0.23,Yes,109165,Low,-1,38,Medium,High,4.5,No,1.5,Growing
AIJ-100319,IoT Specialist,Healthcare,Japan,Master,18,0.63,0.22,No,102670,High,17,57,Medium,High,4.06,Yes,2.49,Growing
AIJ-100320,Software Developer,Manufacturing,UK,High School,8,0.18,0.56,No,211739,Medium,30,59,Medium,Low,2.87,Yes,3.06,Growing
AIJ-100321,UX Designer,Manufacturing,Canada,Master,4,0.33,0.87,Yes,108924,Low,23,39,Medium,Moderate,3.24,Yes,1.41,Declining
AIJ-100322,Data Scientist,Transportation,Pakistan,Master,22,0.46,0.26,No,64401,Low,42,44,Enterprise,High,4.29,No,1.69,Stable
AIJ-100323,Robotics Engineer,Finance,Germany,Bachelor,2,0.82,0.31,No,89395,High,38,55,Startup,Low,2.06,No,4.03,Declining
AIJ-100324,Robotics Engineer,Technology,Canada,High School,19,0.16,0.4,Yes,47366,High,2,35,Enterprise,Moderate,2.09,Yes,4.38,Stable
AIJ-100325,Product Manager,Education,Germany,Master,5,0.11,0.85,Hybrid,33665,Low,36,33,Startup,High,4.55,No,2.47,Growing
AIJ-100326,Product Manager,Education,Australia,High School,24,0.37,0.5,No,86170,Low,19,33,Enterprise,Low,3.49,No,3.82,Growing
AIJ-100327,Robotics Engineer,Transportation,Germany,PhD,9,0.15,0.42,No,187388,Low,44,32,Medium,High,3.1,Yes,4.99,Stable
AIJ-100328,HR Specialist,Healthcare,UK,High School,11,0.16,0.51,Yes,212199,Medium,2,49,Medium,Low,2.7,No,3.9,Stable
AIJ-100329,UX Designer,Finance,UAE,High School,3,0.91,0.98,No,164064,Medium,21,37,Enterprise,Low,2.09,Yes,4.32,Stable
AIJ-100330,Cybersecurity Analyst,Media,UAE,PhD,6,0.19,0.69,No,55253,High,21,45,Enterprise,Moderate,3.63,Yes,4.81,Declining
AIJ-100331,Data Engineer,Retail,UK,PhD,13,0.45,0.23,Yes,76365,Medium,35,42,Medium,Low,3.71,No,3.64,Growing
AIJ-100332,Financial Analyst,Retail,Pakistan,High School,0,0.58,0.5,Hybrid,207337,Low,-2,56,Medium,Moderate,4.43,Yes,4.06,Growing
AIJ-100333,Digital Marketer,Education,India,High School,22,0.42,0.24,Yes,94023,Medium,-3,40,Startup,Low,3.62,Yes,2.84,Stable
AIJ-100334,Cloud Architect,Transportation,Canada,Bachelor,10,0.39,0.51,No,180087,High,41,54,Enterprise,Moderate,2.5,No,2.45,Stable
AIJ-100335,Prompt Engineer,Education,Japan,High School,22,0.29,0.43,Hybrid,180345,Low,27,40,Medium,Low,3.7,No,2.71,Stable
AIJ-100336,DevOps Engineer,Energy,India,PhD,21,0.44,0.63,Hybrid,82448,Low,-9,50,Enterprise,High,4.59,No,1.85,Growing
AIJ-100337,Robotics Engineer,Energy,Australia,Master,2,0.47,0.39,Hybrid,209649,Low,44,43,Medium,Moderate,3.94,No,3.75,Declining
AIJ-100338,Data Engineer,Energy,Australia,High School,6,0.77,0.45,Yes,157240,Medium,-2,30,Medium,Moderate,3.98,Yes,3.58,Declining
AIJ-100339,Financial Analyst,Healthcare,Australia,Bachelor,7,0.83,0.91,Yes,136694,High,37,46,Startup,High,3.99,No,2.99,Declining
AIJ-100340,DevOps Engineer,Education,UK,High School,5,0.58,0.51,Yes,91849,Medium,18,43,Medium,High,2.17,No,3.8,Declining
AIJ-100341,Financial Analyst,Transportation,Pakistan,Master,0,0.92,0.89,Hybrid,67987,High,-8,56,Enterprise,High,4.4,Yes,3.76,Growing
AIJ-100342,Cloud Architect,Media,Germany,PhD,12,0.91,0.49,Yes,209633,Medium,6,39,Startup,Low,2.89,Yes,4.66,Growing
AIJ-100343,DevOps Engineer,Manufacturing,Australia,High School,5,0.79,0.94,Hybrid,153493,Medium,22,32,Medium,Moderate,3.81,No,2.81,Declining
AIJ-100344,Healthcare Analyst,Government,Canada,High School,5,0.05,0.36,Yes,110097,High,35,54,Enterprise,Low,4.54,No,4.17,Stable
AIJ-100345,Cybersecurity Analyst,Energy,Pakistan,Bachelor,12,0.79,0.83,No,82078,High,4,30,Startup,High,3.94,Yes,4.63,Stable
AIJ-100346,Cybersecurity Analyst,Manufacturing,UK,High School,0,0.61,0.67,Hybrid,69125,High,17,54,Medium,High,3.48,Yes,3.85,Declining
AIJ-100347,Business Analyst,Energy,UK,PhD,25,0.82,0.67,Yes,104178,Low,8,38,Startup,High,3.35,Yes,2.48,Growing
AIJ-100348,Prompt Engineer,Energy,Japan,Master,2,0.93,0.51,Yes,85631,High,-7,31,Medium,Low,3.41,No,4.99,Growing
AIJ-100349,Software Developer,Media,USA,Bachelor,8,0.32,0.51,Yes,127229,High,21,59,Medium,Moderate,2.4,No,3.84,Stable
AIJ-100350,Financial Analyst,Energy,India,Master,19,0.93,0.59,No,103662,High,10,43,Startup,Moderate,4.21,No,4.05,Declining
AIJ-100351,Blockchain Developer,Energy,Canada,PhD,1,0.08,0.41,No,215063,Medium,35,47,Medium,Moderate,3.48,Yes,1.49,Declining
AIJ-100352,HR Specialist,Education,Japan,High School,16,0.51,0.42,Hybrid,203837,Low,16,59,Startup,Low,4.3,Yes,4.55,Declining
AIJ-100353,Blockchain Developer,Transportation,UAE,Master,19,0.8,0.32,Hybrid,51250,Low,11,31,Enterprise,High,4.85,No,4.79,Growing
AIJ-100354,Teacher,Energy,Canada,PhD,8,0.77,0.79,Yes,173433,Low,39,57,Medium,Low,2.06,Yes,1.65,Stable
AIJ-100355,Teacher,Finance,Pakistan,High School,11,0.44,0.84,Hybrid,111291,Low,21,44,Medium,Moderate,2.81,No,1.36,Stable
AIJ-100356,Digital Marketer,Finance,UAE,High School,9,0.51,0.97,No,207324,Medium,-5,59,Medium,Moderate,2.45,Yes,3.74,Stable
AIJ-100357,Product Manager,Healthcare,Singapore,PhD,13,0.09,0.26,Yes,41821,Medium,32,53,Enterprise,Moderate,3.07,Yes,4.07,Declining
AIJ-100358,Robotics Engineer,Manufacturing,Japan,PhD,24,0.81,0.24,Hybrid,139117,Medium,29,55,Medium,Moderate,4.9,Yes,1.84,Declining
AIJ-100359,Blockchain Developer,Energy,Japan,PhD,9,0.16,0.34,Hybrid,155074,High,13,52,Enterprise,High,4.03,No,1.35,Declining
AIJ-100360,Business Analyst,Transportation,UK,Bachelor,13,0.68,0.35,Hybrid,37029,High,2,32,Medium,Moderate,2.44,No,1.09,Declining
AIJ-100361,Robotics Engineer,Government,Australia,High School,10,0.82,0.66,Yes,82779,Low,30,57,Enterprise,Moderate,4.94,No,3.95,Growing
